year,pacfa_id,license_no,business_type,facility_name,address,city,state,zip_code,county,latitude,longitude,animal_type,measure,value
2007,3960.0,,,Blue Lion Animal Rescue,33955 Torrence Rd.,Yoder,Co,80864.0,,,,Dog,Euthanasia,3
2007,3960.0,,,Blue Lion Animal Rescue,33955 Torrence Rd.,Yoder,Co,80864.0,,,,Dog,Other Intake,50
2007,3960.0,,,Blue Lion Animal Rescue,33955 Torrence Rd.,Yoder,Co,80864.0,,,,Dog,Transfer Out,6
2007,4295.0,,,C.A.W.S. (Citizens For Animal Welfare & Shelter),42528 Needle Rock Rd.,Crawford,Co,81415.0,,,,Cat,Adoption,12
2007,4295.0,,,C.A.W.S. (Citizens For Animal Welfare & Shelter),42528 Needle Rock Rd.,Crawford,Co,81415.0,,,,Cat,Other Intake,32
2007,4295.0,,,C.A.W.S. (Citizens For Animal Welfare & Shelter),42528 Needle Rock Rd.,Crawford,Co,81415.0,,,,Dog,Adoption,119
2007,4295.0,,,C.A.W.S. (Citizens For Animal Welfare & Shelter),42528 Needle Rock Rd.,Crawford,Co,81415.0,,,,Dog,Euthanasia,4
2007,4295.0,,,C.A.W.S. (Citizens For Animal Welfare & Shelter),42528 Needle Rock Rd.,Crawford,Co,81415.0,,,,Dog,Other Intake,146
2007,4295.0,,,C.A.W.S. (Citizens For Animal Welfare & Shelter),42528 Needle Rock Rd.,Crawford,Co,81415.0,,,,Dog,Owner Relinquished,1
2007,4295.0,,,C.A.W.S. (Citizens For Animal Welfare & Shelter),42528 Needle Rock Rd.,Crawford,Co,81415.0,,,,Dog,Transfer Out,15
2007,4573.0,Pl000L3W,,Calico Field Animal Shelter,12330 Ramah Hwy.,Calhan,Co,80808.0,El Paso County,39.009907,-104.146057,Dog,Death,1
2007,4573.0,Pl000L3W,,Calico Field Animal Shelter,12330 Ramah Hwy.,Calhan,Co,80808.0,El Paso County,39.009907,-104.146057,Dog,Euthanasia,1
2007,4573.0,Pl000L3W,,Calico Field Animal Shelter,12330 Ramah Hwy.,Calhan,Co,80808.0,El Paso County,39.009907,-104.146057,Dog,Other Intake,3
2007,500.0,Pl000211,,Carbon Valley Animal Hospital,101 W. Grant Ave,Firestone,Co,80520.0,Weld County,,,Cat,Other Intake,30
2007,500.0,Pl000211,,Carbon Valley Animal Hospital,101 W. Grant Ave,Firestone,Co,80520.0,Weld County,,,Dog,Adoption,20
2007,500.0,Pl000211,,Carbon Valley Animal Hospital,101 W. Grant Ave,Firestone,Co,80520.0,Weld County,,,Dog,Euthanasia,20
2007,500.0,Pl000211,,Carbon Valley Animal Hospital,101 W. Grant Ave,Firestone,Co,80520.0,Weld County,,,Dog,Other Intake,140
2007,500.0,Pl000211,,Carbon Valley Animal Hospital,101 W. Grant Ave,Firestone,Co,80520.0,Weld County,,,Dog,Owner Relinquished,60
2007,500.0,Pl000211,,Carbon Valley Animal Hospital,101 W. Grant Ave,Firestone,Co,80520.0,Weld County,,,Dog,Transfer Out,30
2007,5249.0,,,"Carefree Cats, P.C.","4810 Old Farm Dr., Ste. 100",Colorado Springs,Co,80917.0,,,,Cat,Adoption,162
2007,5249.0,,,"Carefree Cats, P.C.","4810 Old Farm Dr., Ste. 100",Colorado Springs,Co,80917.0,,,,Cat,Other Intake,162
2007,1852.0,,,Charlotte Williams Animal Refuge,33210 Co. Rd. 34,Matheson,Co,80830.0,,,,Dog,Death,5
2007,5633.0,,,Cheris Pet Care,529 Main St. Suite 2,Alamosa,Co,81101.0,,,,Dog,Adoption,3
2007,5633.0,,,Cheris Pet Care,529 Main St. Suite 2,Alamosa,Co,81101.0,,,,Dog,Other Intake,3
2007,5433.0,,,Chihuahua & Small Breed Rescue,2800 S. Pennsylvania St.,Englewood,Co,80113.0,,,,Cat,Adoption,1
2007,5433.0,,,Chihuahua & Small Breed Rescue,2800 S. Pennsylvania St.,Englewood,Co,80113.0,,,,Cat,Other Intake,1
2007,5433.0,,,Chihuahua & Small Breed Rescue,2800 S. Pennsylvania St.,Englewood,Co,80113.0,,,,Dog,Adoption,1
2007,5433.0,,,Chihuahua & Small Breed Rescue,2800 S. Pennsylvania St.,Englewood,Co,80113.0,,,,Dog,Other Intake,3
2007,5433.0,,,Chihuahua & Small Breed Rescue,2800 S. Pennsylvania St.,Englewood,Co,80113.0,,,,Dog,Owner Relinquished,2
2007,5433.0,,,Chihuahua & Small Breed Rescue,2800 S. Pennsylvania St.,Englewood,Co,80113.0,,,,Other,Other Intake,6
2007,5406.0,Pl000T9P,,"Chihuahua & Small Dog Rescue, Inc.",53 Monk St.,Colorado Springs,Co,80911.0,El Paso County,38.835224,-104.819798,Dog,Adoption,137
2007,5406.0,Pl000T9P,,"Chihuahua & Small Dog Rescue, Inc.",53 Monk St.,Colorado Springs,Co,80911.0,El Paso County,38.835224,-104.819798,Dog,Death,2
2007,5406.0,Pl000T9P,,"Chihuahua & Small Dog Rescue, Inc.",53 Monk St.,Colorado Springs,Co,80911.0,El Paso County,38.835224,-104.819798,Dog,Other Intake,184
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Cat,Adoption,590
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Cat,Death,36
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Cat,Euthanasia,959
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Cat,Other Intake,1785
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Cat,Owner Relinquished,56
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Cat,Transfer Out,29
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Dog,Adoption,593
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Dog,Death,9
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Dog,Euthanasia,534
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Dog,Other Intake,2464
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Dog,Owner Relinquished,982
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Dog,Transfer Out,225
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Other,Other Intake,520
2007,38.0,,,City Of Aurora Animal Shelter,15750 E. 32Nd Ave.,Aurora,Co,80011.0,,,,Other,Owner Relinquished,27
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Cat,Adoption,16
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Cat,Death,5
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Cat,Euthanasia,144
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Cat,Other Intake,549
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Cat,Owner Relinquished,20
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Cat,Transfer Out,264
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Dog,Adoption,39
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Dog,Euthanasia,70
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Dog,Other Intake,669
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Dog,Owner Relinquished,342
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Dog,Transfer Out,164
2007,42.0,,,City Of Brighton Animal Shelter,325 1/2 N. Kuner Rd.,Brighton,Co,80601.0,,,,Other,Other Intake,172
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Cat,Adoption,80
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Cat,Death,6
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Cat,Euthanasia,6
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Cat,Other Intake,100
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Cat,Owner Relinquished,4
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Dog,Adoption,60
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Dog,Euthanasia,43
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Dog,Other Intake,208
2007,2652.0,,,City Of Brush Animal Shelter,20503 Mcr 28,Brush,Co,80723.0,,,,Dog,Owner Relinquished,101
2007,2699.0,,,City Of Burlington Animal Shelter - I,"415 15Th St, P.O. Box 423",Burlington,Co,80807.0,,,,Dog,Adoption,10
2007,2699.0,,,City Of Burlington Animal Shelter - I,"415 15Th St, P.O. Box 423",Burlington,Co,80807.0,,,,Dog,Euthanasia,27
2007,2699.0,,,City Of Burlington Animal Shelter - I,"415 15Th St, P.O. Box 423",Burlington,Co,80807.0,,,,Dog,Other Intake,84
2007,2699.0,,,City Of Burlington Animal Shelter - I,"415 15Th St, P.O. Box 423",Burlington,Co,80807.0,,,,Dog,Owner Relinquished,47
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Cat,Adoption,202
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Cat,Death,7
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Cat,Euthanasia,721
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Cat,Other Intake,943
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Cat,Owner Relinquished,18
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Dog,Adoption,199
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Dog,Death,2
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Dog,Euthanasia,308
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Dog,Other Intake,812
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Dog,Owner Relinquished,253
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Dog,Transfer Out,73
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Other,Other Intake,26
2007,4684.0,,,City Of Cortez Animal Shelter,2791 E. Main,Cortez,Co,81321.0,Montezuma County,,,Other,Owner Relinquished,1
2007,1699.0,,,City Of Cripple Creek Animal Shelter,550 Hayden,Cripple Creek,Co,80813.0,,,,Dog,Adoption,19
2007,1699.0,,,City Of Cripple Creek Animal Shelter,550 Hayden,Cripple Creek,Co,80813.0,,,,Dog,Euthanasia,1
2007,1699.0,,,City Of Cripple Creek Animal Shelter,550 Hayden,Cripple Creek,Co,80813.0,,,,Dog,Other Intake,82
2007,1699.0,,,City Of Cripple Creek Animal Shelter,550 Hayden,Cripple Creek,Co,80813.0,,,,Dog,Owner Relinquished,61
2007,1699.0,,,City Of Cripple Creek Animal Shelter,550 Hayden,Cripple Creek,Co,80813.0,,,,Dog,Transfer Out,1
2007,1699.0,,,City Of Cripple Creek Animal Shelter,550 Hayden,Cripple Creek,Co,80813.0,,,,Other,Other Intake,2
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Cat,Adoption,67
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Cat,Death,6
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Cat,Euthanasia,18
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Cat,Other Intake,100
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Cat,Owner Relinquished,1
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Dog,Adoption,120
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Dog,Death,1
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Dog,Euthanasia,11
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Dog,Other Intake,204
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Dog,Owner Relinquished,72
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Other,Other Intake,5
2007,1745.0,,,City Of Delta Animal Resource Center,640 W. 4Th,Delta,Co,81416.0,,,,Other,Owner Relinquished,3
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Cat,Adoption,315
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Cat,Death,11
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Cat,Euthanasia,44
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Cat,Other Intake,392
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Cat,Owner Relinquished,16
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Dog,Adoption,268
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Dog,Death,10
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Dog,Euthanasia,34
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Dog,Other Intake,765
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Dog,Owner Relinquished,251
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Dog,Transfer Out,78
2007,4201.0,,,City Of Ft Morgan Animal Shelter,900 E. Railroad Ave.,Fort Morgan,Co,80701.0,,,,Other,Other Intake,4
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Cat,Adoption,42
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Cat,Death,7
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Cat,Euthanasia,11
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Cat,Other Intake,70
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Cat,Owner Relinquished,12
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Cat,Transfer Out,3
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Dog,Adoption,11
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Dog,Death,3
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Dog,Other Intake,204
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Dog,Owner Relinquished,193
2007,12.0,,,City Of Gunnison Animal Shelter,1100 W. Virginia Ave.,Gunnison,Co,81230.0,,,,Dog,Transfer Out,1
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Cat,Other Intake,4
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Cat,Transfer Out,4
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Dog,Adoption,94
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Dog,Death,3
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Dog,Euthanasia,148
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Dog,Other Intake,536
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Dog,Owner Relinquished,48
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Dog,Transfer Out,166
2007,1731.0,Pl0006Bz,,City Of La Junta Animal Shelter,30227 6Th Ave,La Junta,Co,81050.0,Otero County,38.039692,-103.516604,Other,Other Intake,10
2007,4099.0,,,City Of Lafayette Animal Shelter,1700 Distel Dr.,Lafayette,Co,80026.0,,,,Dog,Other Intake,14
2007,4099.0,,,City Of Lafayette Animal Shelter,1700 Distel Dr.,Lafayette,Co,80026.0,,,,Dog,Owner Relinquished,7
2007,4099.0,,,City Of Lafayette Animal Shelter,1700 Distel Dr.,Lafayette,Co,80026.0,,,,Dog,Transfer Out,7
2007,25.0,,,City Of Lamar Animal Shelter,8551 Rd. Ee.5,Lamar,Co,81052.0,,,,Dog,Adoption,54
2007,25.0,,,City Of Lamar Animal Shelter,8551 Rd. Ee.5,Lamar,Co,81052.0,,,,Dog,Death,1
2007,25.0,,,City Of Lamar Animal Shelter,8551 Rd. Ee.5,Lamar,Co,81052.0,,,,Dog,Euthanasia,67
2007,25.0,,,City Of Lamar Animal Shelter,8551 Rd. Ee.5,Lamar,Co,81052.0,,,,Dog,Other Intake,367
2007,25.0,,,City Of Lamar Animal Shelter,8551 Rd. Ee.5,Lamar,Co,81052.0,,,,Dog,Owner Relinquished,130
2007,25.0,,,City Of Lamar Animal Shelter,8551 Rd. Ee.5,Lamar,Co,81052.0,,,,Dog,Transfer Out,110
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Cat,Adoption,315
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Cat,Death,20
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Cat,Euthanasia,933
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Cat,Other Intake,988
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Cat,Owner Relinquished,59
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Cat,Transfer Out,27
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Dog,Adoption,305
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Dog,Death,6
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Dog,Euthanasia,223
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Dog,Other Intake,1315
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Dog,Owner Relinquished,455
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Dog,Transfer Out,30
2007,638.0,,,City Of Montrose Animal Shelter,3383 North Townsend Ave,Montrose,Co,81401.0,,,,Other,Other Intake,162
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Cat,Adoption,28
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Cat,Euthanasia,2
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Cat,Other Intake,35
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Cat,Transfer Out,5
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Dog,Adoption,95
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Dog,Death,1
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Dog,Euthanasia,2
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Dog,Other Intake,222
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Dog,Owner Relinquished,107
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Dog,Transfer Out,5
2007,1791.0,,,City Of Rifle Animal Shelter,0569 Cr 265,Rifle,Co,81650.0,,,,Other,Other Intake,2
2007,48.0,,,City Of Rocky Ford Animal Shelter,203 S. 9Th Street,Rocky Ford,Co,81067.0,,,,Dog,Adoption,42
2007,48.0,,,City Of Rocky Ford Animal Shelter,203 S. 9Th Street,Rocky Ford,Co,81067.0,,,,Dog,Other Intake,154
2007,48.0,,,City Of Rocky Ford Animal Shelter,203 S. 9Th Street,Rocky Ford,Co,81067.0,,,,Dog,Owner Relinquished,63
2007,48.0,,,City Of Rocky Ford Animal Shelter,203 S. 9Th Street,Rocky Ford,Co,81067.0,,,,Dog,Transfer Out,49
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Cat,Adoption,186
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Cat,Euthanasia,18
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Cat,Other Intake,222
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Cat,Owner Relinquished,9
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Cat,Transfer Out,13
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Dog,Adoption,153
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Dog,Euthanasia,8
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Dog,Other Intake,526
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Dog,Owner Relinquished,393
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Dog,Transfer Out,2
2007,30.0,,,City Of Steamboat Springs Animal Shelter,760 Critter Ct,Steamboat Springs,Co,80477.0,,,,Other,Other Intake,4
2007,1803.0,,,City Of Walsenburg Animal Shelter,305 Ray Sandoval St.,Walsenburg,Co,81089.0,,,,Dog,Adoption,22
2007,1803.0,,,City Of Walsenburg Animal Shelter,305 Ray Sandoval St.,Walsenburg,Co,81089.0,,,,Dog,Death,1
2007,1803.0,,,City Of Walsenburg Animal Shelter,305 Ray Sandoval St.,Walsenburg,Co,81089.0,,,,Dog,Euthanasia,10
2007,1803.0,,,City Of Walsenburg Animal Shelter,305 Ray Sandoval St.,Walsenburg,Co,81089.0,,,,Dog,Other Intake,118
2007,1803.0,,,City Of Walsenburg Animal Shelter,305 Ray Sandoval St.,Walsenburg,Co,81089.0,,,,Dog,Owner Relinquished,63
2007,1803.0,,,City Of Walsenburg Animal Shelter,305 Ray Sandoval St.,Walsenburg,Co,81089.0,,,,Dog,Transfer Out,17
2007,1803.0,,,City Of Walsenburg Animal Shelter,305 Ray Sandoval St.,Walsenburg,Co,81089.0,,,,Other,Other Intake,1
2007,2230.0,,,City Of Wray Animal Shelter,100 E. Badger St.,Wray,Co,80758.0,,,,Dog,Adoption,17
2007,2230.0,,,City Of Wray Animal Shelter,100 E. Badger St.,Wray,Co,80758.0,,,,Dog,Euthanasia,1
2007,2230.0,,,City Of Wray Animal Shelter,100 E. Badger St.,Wray,Co,80758.0,,,,Dog,Other Intake,70
2007,2230.0,,,City Of Wray Animal Shelter,100 E. Badger St.,Wray,Co,80758.0,,,,Dog,Owner Relinquished,52
2007,2661.0,,Pet Animal Small Shelter,City Of Yuma Animal Shelter,102 N. Birch St.,Yuma,Co,80759.0,Yuma County,40.154043,-102.667528,Cat,Other Intake,3
2007,2661.0,,Pet Animal Small Shelter,City Of Yuma Animal Shelter,102 N. Birch St.,Yuma,Co,80759.0,Yuma County,40.154043,-102.667528,Cat,Owner Relinquished,3
2007,2661.0,,Pet Animal Small Shelter,City Of Yuma Animal Shelter,102 N. Birch St.,Yuma,Co,80759.0,Yuma County,40.154043,-102.667528,Dog,Adoption,6
2007,2661.0,,Pet Animal Small Shelter,City Of Yuma Animal Shelter,102 N. Birch St.,Yuma,Co,80759.0,Yuma County,40.154043,-102.667528,Dog,Other Intake,73
